variant,bs,dx,dy,n,k,kernel_name,kernel_name_full,total_time_ms,avg_time_ms,instances,time_percent
TurboFNO_2D_C,32,256,128,128,16,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",12.329833,2.0549722,6,70.3
TurboFNO_2D_C,32,256,128,128,16,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",3.623334,0.603889,6,20.7
TurboFNO_2D_C,32,256,128,128,16,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",1.331606,0.2219343,6,7.6
TurboFNO_2D_C,32,256,128,128,16,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",0.247648,0.0412747,6,1.4
TurboFNO_2D_C,32,256,128,128,32,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",12.330475,2.0550791999999998,6,62.0
TurboFNO_2D_C,32,256,128,128,32,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",4.479903,0.7466505,6,22.5
TurboFNO_2D_C,32,256,128,128,32,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",2.612557,0.4354262,6,13.1
TurboFNO_2D_C,32,256,128,128,32,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",0.460702,0.0767837,6,2.3
TurboFNO_2D_C,32,256,128,128,64,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",12.332489,2.0554148,6,50.2
TurboFNO_2D_C,32,256,128,128,64,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",6.188308,1.0313847,6,25.2
TurboFNO_2D_C,32,256,128,128,64,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",5.168764,0.8614607,6,21.0
TurboFNO_2D_C,32,256,128,128,64,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",0.887834,0.1479723,6,3.6
TurboFNO_2D_C,32,256,128,128,128,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",9.660636,1.610106,6,35.0
TurboFNO_2D_C,32,256,128,128,128,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",8.195813,1.3659688,6,29.7
TurboFNO_2D_C,32,256,128,128,128,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",8.004615,1.3341025,6,29.0
TurboFNO_2D_C,32,256,128,128,128,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",1.779124,0.2965207,6,6.4
TurboFNO_2D_C,32,256,128,128,256,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",19.4486,3.2414332999999997,6,38.4
TurboFNO_2D_C,32,256,128,128,256,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",16.771626,2.795271,6,33.1
TurboFNO_2D_C,32,256,128,128,256,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",10.997552,1.8329253,6,21.7
TurboFNO_2D_C,32,256,128,128,256,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",3.476552,0.5794253,6,6.9
TurboFNO_2D_C,32,256,128,128,512,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",32.500916,5.4168193,6,42.3
TurboFNO_2D_C,32,256,128,128,512,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",27.648825,4.6081375,6,36.0
TurboFNO_2D_C,32,256,128,128,512,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",9.697815,1.6163025,6,12.6
TurboFNO_2D_C,32,256,128,128,512,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",7.041643,1.1736072,6,9.2
TurboFNO_2D_C,32,256,256,64,16,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",11.226002,1.8710003,6,66.3
TurboFNO_2D_C,32,256,256,64,16,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",2.849131,0.47485520000000003,6,16.8
TurboFNO_2D_C,32,256,256,64,16,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",2.426863,0.40447720000000004,6,14.3
TurboFNO_2D_C,32,256,256,64,16,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",0.430748,0.0717913,6,2.5
TurboFNO_2D_C,32,256,256,64,32,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",12.270188,2.0450313,6,57.1
TurboFNO_2D_C,32,256,256,64,32,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",5.171261,0.8618768,6,24.0
TurboFNO_2D_C,32,256,256,64,32,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",3.215305,0.5358841999999999,6,15.0
TurboFNO_2D_C,32,256,256,64,32,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",0.848059,0.1413432,6,3.9
TurboFNO_2D_C,32,256,256,64,64,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",9.616316,1.6027193,6,42.9
TurboFNO_2D_C,32,256,256,64,64,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",8.008873,1.3348122,6,35.8
TurboFNO_2D_C,32,256,256,64,64,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",3.273482,0.5455803,6,14.6
TurboFNO_2D_C,32,256,256,64,64,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",1.494422,0.2490703,6,6.7
TurboFNO_2D_C,32,256,256,64,128,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",16.338252,2.723042,6,48.4
TurboFNO_2D_C,32,256,256,64,128,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",9.62006,1.6033433000000001,6,28.5
TurboFNO_2D_C,32,256,256,64,128,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",4.836412,0.8060687,6,14.3
TurboFNO_2D_C,32,256,256,64,128,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",2.961644,0.49360729999999997,6,8.8
TurboFNO_2D_C,32,256,256,64,256,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",32.498903,5.4164838,6,57.9
TurboFNO_2D_C,32,256,256,64,256,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",9.641722,1.6069537,6,17.2
TurboFNO_2D_C,32,256,256,64,256,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",8.20436,1.3673933,6,14.6
TurboFNO_2D_C,32,256,256,64,256,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",5.782263,0.9637105,6,10.3
TurboFNO_2D_C,32,256,256,64,512,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",64.197157,10.6995262,6,64.2
TurboFNO_2D_C,32,256,256,64,512,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",14.780954,2.4634923,6,14.8
TurboFNO_2D_C,32,256,256,64,512,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",11.446258,1.9077097,6,11.4
TurboFNO_2D_C,32,256,256,64,512,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",9.643997,1.6073328,6,9.6
TurboFNO_2D_C,32,256,256,128,16,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",21.822405,3.6370675,6,72.3
TurboFNO_2D_C,32,256,256,128,16,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",5.524249,0.9207082,6,18.3
TurboFNO_2D_C,32,256,256,128,16,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",2.425039,0.4041732,6,8.0
TurboFNO_2D_C,32,256,256,128,16,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",0.429724,0.0716207,6,1.4
TurboFNO_2D_C,32,256,256,128,32,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",19.049142,3.174857,6,65.1
TurboFNO_2D_C,32,256,256,128,32,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",5.421625,0.9036042,6,18.5
TurboFNO_2D_C,32,256,256,128,32,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",4.037155,0.6728592,6,13.8
TurboFNO_2D_C,32,256,256,128,32,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",0.749369,0.1248948,6,2.6
TurboFNO_2D_C,32,256,256,128,64,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",19.784691,3.2974485,6,54.8
TurboFNO_2D_C,32,256,256,128,64,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",8.413828,1.4023047,6,23.3
TurboFNO_2D_C,32,256,256,128,64,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",6.404755,1.0674592,6,17.7
TurboFNO_2D_C,32,256,256,128,64,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",1.489367,0.2482278,6,4.1
TurboFNO_2D_C,32,256,256,128,128,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",19.057526,3.1762542999999996,6,39.9
TurboFNO_2D_C,32,256,256,128,128,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",16.343402,2.7239003,6,34.2
TurboFNO_2D_C,32,256,256,128,128,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",9.384798,1.564133,6,19.7
TurboFNO_2D_C,32,256,256,128,128,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",2.957515,0.4929192,6,6.2
TurboFNO_2D_C,32,256,256,128,256,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",32.486456,5.4144093,6,44.3
TurboFNO_2D_C,32,256,256,128,256,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",19.062808,3.1771347000000003,6,26.0
TurboFNO_2D_C,32,256,256,128,256,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",16.047726,2.674621,6,21.9
TurboFNO_2D_C,32,256,256,128,256,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",5.781334,0.9635556999999999,6,7.9
TurboFNO_2D_C,32,256,256,128,512,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",64.199006,10.699834300000001,6,51.8
TurboFNO_2D_C,32,256,256,128,512,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",29.360433,4.8934055,6,23.7
TurboFNO_2D_C,32,256,256,128,512,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",19.052475,3.1754125,6,15.4
TurboFNO_2D_C,32,256,256,128,512,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",11.444047,1.9073411999999998,6,9.2
TurboFNO_2D_C,64,128,128,64,16,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",5.529498,0.921583,6,51.9
TurboFNO_2D_C,64,128,128,64,16,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",3.623718,0.603953,6,34.0
TurboFNO_2D_C,64,128,128,64,16,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",1.032855,0.1721425,6,9.7
TurboFNO_2D_C,64,128,128,64,16,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",0.468222,0.078037,6,4.4
TurboFNO_2D_C,64,128,128,64,32,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",5.543703,0.9239505,6,42.8
TurboFNO_2D_C,64,128,128,64,32,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",4.517919,0.7529865,6,34.9
TurboFNO_2D_C,64,128,128,64,32,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",1.987443,0.3312405,6,15.3
TurboFNO_2D_C,64,128,128,64,32,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",0.899163,0.1498605,6,6.9
TurboFNO_2D_C,64,128,128,64,64,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",6.26543,1.0442383,6,35.9
TurboFNO_2D_C,64,128,128,64,64,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",5.538838,0.9231397,6,31.7
TurboFNO_2D_C,64,128,128,64,64,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",3.891813,0.6486355,6,22.3
TurboFNO_2D_C,64,128,128,64,64,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",1.776372,0.296062,6,10.2
TurboFNO_2D_C,64,128,128,64,128,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",10.460854,1.7434756999999999,6,38.8
TurboFNO_2D_C,64,128,128,64,128,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",7.502475,1.2504125,6,27.8
TurboFNO_2D_C,64,128,128,64,128,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",5.538873,0.9231455,6,20.5
TurboFNO_2D_C,64,128,128,64,128,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",3.477991,0.5796652,6,12.9
TurboFNO_2D_C,64,128,128,64,256,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",14.803514,2.4672522999999997,6,36.4
TurboFNO_2D_C,64,128,128,64,256,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",14.323869,2.3873115,6,35.2
TurboFNO_2D_C,64,128,128,64,256,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",7.067855,1.1779758,6,17.4
TurboFNO_2D_C,64,128,128,64,256,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",4.461281,0.7435468000000001,6,11.0
TurboFNO_2D_C,64,128,128,64,512,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",31.339527,5.2232545,6,40.2
TurboFNO_2D_C,64,128,128,64,512,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",27.959455,4.6599092,6,35.9
TurboFNO_2D_C,64,128,128,64,512,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",14.121214,2.3535357,6,18.1
TurboFNO_2D_C,64,128,128,64,512,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",4.469825,0.7449708,6,5.7
TurboFNO_2D_C,64,128,128,128,16,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",8.730693,1.4551155,6,54.7
TurboFNO_2D_C,64,128,128,128,16,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",5.837719,0.9729532,6,36.6
TurboFNO_2D_C,64,128,128,128,16,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",0.936888,0.156148,6,5.9
TurboFNO_2D_C,64,128,128,128,16,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",0.46595,0.0776583,6,2.9
TurboFNO_2D_C,64,128,128,128,32,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",10.771117,1.7951861999999998,6,47.9
TurboFNO_2D_C,64,128,128,128,32,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",8.810462,1.4684103,6,39.2
TurboFNO_2D_C,64,128,128,128,32,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",1.988402,0.3314003,6,8.8
TurboFNO_2D_C,64,128,128,128,32,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",0.898425,0.1497375,6,4.0
TurboFNO_2D_C,64,128,128,128,64,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",10.401396,1.733566,6,41.6
TurboFNO_2D_C,64,128,128,128,64,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",9.220189,1.5366982,6,36.9
TurboFNO_2D_C,64,128,128,128,64,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",3.582407,0.5970678,6,14.3
TurboFNO_2D_C,64,128,128,128,64,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",1.789107,0.2981845,6,7.2
TurboFNO_2D_C,64,128,128,128,128,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",16.360964,2.7268272999999996,6,45.8
TurboFNO_2D_C,64,128,128,128,128,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",8.71552,1.4525867,6,24.4
TurboFNO_2D_C,64,128,128,128,128,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",7.13441,1.1890683,6,20.0
TurboFNO_2D_C,64,128,128,128,128,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",3.531493,0.5885821999999999,6,9.9
TurboFNO_2D_C,64,128,128,128,256,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",29.031443,4.8385738,6,49.1
TurboFNO_2D_C,64,128,128,128,256,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",14.324763,2.3874605,6,24.2
TurboFNO_2D_C,64,128,128,128,256,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",8.703138,1.450523,6,14.7
TurboFNO_2D_C,64,128,128,128,256,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",7.077197,1.1795328,6,12.0
TurboFNO_2D_C,64,128,128,128,512,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",54.950018,9.1583363,6,50.3
TurboFNO_2D_C,64,128,128,128,512,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",31.393605,5.2322675,6,28.8
TurboFNO_2D_C,64,128,128,128,512,fft_7_stride,"fft_7_stride_DY(float2 *, float2 *, int, int)",14.118397,2.3530662,6,12.9
TurboFNO_2D_C,64,128,128,128,512,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",8.719106,1.4531843,6,8.0
TurboFNO_2D_C,64,128,256,64,16,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",9.220319,1.5367198,6,53.0
TurboFNO_2D_C,64,128,256,64,16,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",5.524281,0.9207135,6,31.7
TurboFNO_2D_C,64,128,256,64,16,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",1.854452,0.3090753,6,10.7
TurboFNO_2D_C,64,128,256,64,16,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",0.810747,0.1351245,6,4.7
TurboFNO_2D_C,64,128,256,64,32,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",10.618292,1.7697153,6,47.5
TurboFNO_2D_C,64,128,256,64,32,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",6.259733,1.0432888,6,28.0
TurboFNO_2D_C,64,128,256,64,32,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",3.875557,0.6459262,6,17.3
TurboFNO_2D_C,64,128,256,64,32,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",1.623636,0.270606,6,7.3
TurboFNO_2D_C,64,128,256,64,64,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",8.508516,1.418086,6,33.9
TurboFNO_2D_C,64,128,256,64,64,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",7.110573,1.1850955,6,28.4
TurboFNO_2D_C,64,128,256,64,64,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",6.46296,1.07716,6,25.8
TurboFNO_2D_C,64,128,256,64,64,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",2.997996,0.499666,6,12.0
TurboFNO_2D_C,64,128,256,64,128,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",14.282169,2.3803615,6,37.5
TurboFNO_2D_C,64,128,256,64,128,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",9.542876,1.5904793000000002,6,25.0
TurboFNO_2D_C,64,128,256,64,128,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",8.483045,1.4138408,6,22.2
TurboFNO_2D_C,64,128,256,64,128,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",5.820822,0.970137,6,15.3
TurboFNO_2D_C,64,128,256,64,256,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",31.123427,5.1872378,6,46.2
TurboFNO_2D_C,64,128,256,64,256,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",16.239725,2.7066207999999996,6,24.1
TurboFNO_2D_C,64,128,256,64,256,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",11.457967,1.9096612,6,17.0
TurboFNO_2D_C,64,128,256,64,256,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",8.498691,1.4164485,6,12.6
TurboFNO_2D_C,64,128,256,64,512,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",69.612054,11.602009,6,53.4
TurboFNO_2D_C,64,128,256,64,512,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",29.31032,4.8850533,6,22.5
TurboFNO_2D_C,64,128,256,64,512,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",22.83507,3.805845,6,17.5
TurboFNO_2D_C,64,128,256,64,512,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",8.503747,1.4172912,6,6.5
TurboFNO_2D_C,64,128,256,128,16,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",16.561835,2.7603058,6,55.4
TurboFNO_2D_C,64,128,256,128,16,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",10.712437,1.7854062,6,35.9
TurboFNO_2D_C,64,128,256,128,16,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",1.799476,0.29991270000000003,6,6.0
TurboFNO_2D_C,64,128,256,128,16,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",0.801787,0.1336312,6,2.7
TurboFNO_2D_C,64,128,256,128,32,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",16.53448,2.7557467,6,50.9
TurboFNO_2D_C,64,128,256,128,32,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",10.785367,1.7975611999999999,6,33.2
TurboFNO_2D_C,64,128,256,128,32,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",3.633574,0.6055957,6,11.2
TurboFNO_2D_C,64,128,256,128,32,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",1.515638,0.2526063,6,4.7
TurboFNO_2D_C,64,128,256,128,64,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",16.383597,2.7305995,6,42.2
TurboFNO_2D_C,64,128,256,128,64,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",12.292906,2.0488177,6,31.7
TurboFNO_2D_C,64,128,256,128,64,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",7.107823,1.1846372,6,18.3
TurboFNO_2D_C,64,128,256,128,64,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",3.002921,0.5004868,6,7.7
TurboFNO_2D_C,64,128,256,128,128,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",18.648219,3.1080365,6,33.8
TurboFNO_2D_C,64,128,256,128,128,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",16.361005,2.7268342000000003,6,29.7
TurboFNO_2D_C,64,128,256,128,128,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",14.282972,2.3804952999999998,6,25.9
TurboFNO_2D_C,64,128,256,128,128,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",5.818774,0.9697956999999999,6,10.6
TurboFNO_2D_C,64,128,256,128,256,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",31.880637,5.3134395,6,35.1
TurboFNO_2D_C,64,128,256,128,256,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",31.217316,5.202886,6,34.3
TurboFNO_2D_C,64,128,256,128,256,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",16.380172,2.7300287,6,18.0
TurboFNO_2D_C,64,128,256,128,256,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",11.460975,1.9101625,6,12.6
TurboFNO_2D_C,64,128,256,128,512,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",70.455342,11.742557,6,41.9
TurboFNO_2D_C,64,128,256,128,512,fused_cgemm_ifft,"fused_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",58.513792,9.752298699999999,6,34.8
TurboFNO_2D_C,64,128,256,128,512,fft_8_stride,"fft_8_stride_DY(float2 *, float2 *, int, int)",22.843998,3.807333,6,13.6
TurboFNO_2D_C,64,128,256,128,512,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",16.422604,2.7371007,6,9.8
TurboFNO_2D_C,64,256,128,64,16,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",12.328041,2.0546735,6,64.7
TurboFNO_2D_C,64,256,128,64,16,fused_cgemm_ifft,"fused_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",3.640614,0.606769,6,19.1
